time,queriespersecond_1,queriespersecond_2,queriespersecond_3,selectqueries_1,selectqueries_2,selectqueries_3,writequeries_1,writequeries_2,writequeries_3,durationqueries_1,durationqueries_2,durationqueries_3,bindpreparequeries_1,bindpreparequeries_2,bindpreparequeries_3,connectionspersecond_1,connectionspersecond_2,connectionspersecond_3,sessionspersecond_1,sessionspersecond_2,sessionspersecond_3,checkpointwritebuffers_1,checkpointfiles_1,checkpointfiles_2,checkpointfiles_3,checkpointdistance_1,checkpointdistance_2,temporarydata_1,temporaryfile_1,autovacuum_1,autovacuum_2
1354861500000,407.0,168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.382,477.692,687.743,0.0,0.0,0.0,86.0,35.0,0.0,7.0,0.0,0.0,6570.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354861800000,393.0,174.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.597,505.045,1617.986,0.0,0.0,0.0,106.0,36.0,0.0,7.0,0.0,0.0,37914.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
1354862100000,354.0,177.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,26.761,531.826,894.707,0.0,0.0,0.0,84.0,37.0,0.0,23.0,0.0,0.0,149387.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0
1354862400000,437.0,188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.752,698.83,571.647,0.0,0.0,0.0,123.0,36.0,0.0,9.0,0.0,0.0,59522.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354862700000,454.0,183.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.148,1047.425,811.167,0.0,0.0,0.0,116.0,34.0,0.0,6.0,0.0,0.0,4974.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354863000000,554.0,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.408,709.873,467.271,0.0,0.0,0.0,82.0,38.0,0.0,5.0,0.0,0.0,3623.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354863300000,528.0,196.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.786,915.008,580.246,0.0,0.0,0.0,105.0,41.0,0.0,6.0,0.0,0.0,6962.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354863600000,439.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.588,644.975,685.028,0.0,0.0,0.0,102.0,42.0,0.0,6.0,0.0,0.0,4098.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354863900000,435.0,202.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.839,440.568,38300.283,0.0,0.0,0.0,106.0,41.0,0.0,8.0,0.0,0.0,7216.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0
1354864200000,389.0,197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.145,480.063,527.778,0.0,0.0,0.0,105.0,40.0,0.0,10.0,0.0,0.0,148321.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0
1354864500000,416.0,202.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.669,496.344,349.314,0.0,0.0,0.0,122.0,42.0,0.0,7.0,0.0,0.0,5388.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354864800000,466.0,216.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.135,659.282,3253.096,0.0,2.0,2.0,121.0,44.0,0.0,8.0,0.0,0.0,112410.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
1354865100000,420.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.746,373.756,653.298,0.0,0.0,0.0,109.0,43.0,0.0,6.0,0.0,0.0,35390.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
1354865400000,480.0,214.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.727,438.411,726.179,0.0,0.0,0.0,125.0,43.0,0.0,8.0,0.0,0.0,5486.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354865700000,450.0,213.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.729,608.804,821.948,0.0,0.0,0.0,110.0,42.0,0.0,6.0,0.0,0.0,4222.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354866000000,559.0,234.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,14.706,816.576,683.663,0.0,24.0,24.0,138.0,45.0,0.0,10.0,0.0,0.0,4185.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354866300000,530.0,212.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.802,542.434,686.528,0.0,0.0,0.0,122.0,43.0,0.0,7.0,0.0,0.0,32411.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354866600000,526.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.695,474.355,762.049,0.0,0.0,0.0,114.0,45.0,0.0,8.0,0.0,0.0,2674.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354866900000,472.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.817,725.797,812.329,0.0,0.0,0.0,132.0,47.0,0.0,7.0,0.0,0.0,4655.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354867200000,448.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.426,672.746,8306.923,0.0,0.0,0.0,126.0,52.0,0.0,7.0,0.0,0.0,2915.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1354867500000,437.0,229.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.82,2074.593,527.85,0.0,0.0,0.0,104.0,49.0,0.0,7.0,0.0,0.0,148994.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
1354867800000,462.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.167,737.04,626.692,0.0,0.0,0.0,90.0,46.0,0.0,8.0,0.0,0.0,3865.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354868100000,454.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.483,661.564,0.0,0.0,0.0,0.0,114.0,45.0,0.0,8.0,0.0,0.0,2924.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354868400000,417.0,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.013,647.535,754.235,0.0,0.0,0.0,103.0,48.0,0.0,8.0,0.0,0.0,2594.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354868700000,390.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.24,452.049,804.324,0.0,0.0,0.0,89.0,48.0,0.0,7.0,0.0,0.0,2959.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354869000000,478.0,234.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.128,601.663,588.415,0.0,0.0,0.0,113.0,48.0,0.0,8.0,0.0,0.0,2333.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354869300000,510.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.078,632.948,594.137,0.0,0.0,0.0,98.0,47.0,0.0,8.0,0.0,0.0,3475.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354869600000,463.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.18,816.32,2317.519,0.0,0.0,0.0,111.0,45.0,0.0,9.0,0.0,0.0,47442.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2.0
1354869900000,465.0,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.629,532.692,831.819,0.0,0.0,0.0,110.0,45.0,0.0,8.0,0.0,0.0,150013.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0
1354870200000,525.0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.369,542.013,687.129,0.0,0.0,0.0,113.0,44.0,0.0,7.0,0.0,0.0,93058.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354870500000,526.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.153,675.158,0.0,0.0,0.0,0.0,112.0,48.0,0.0,7.0,0.0,0.0,3291.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354870800000,476.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.429,401.655,0.0,0.0,0.0,0.0,101.0,51.0,0.0,7.0,0.0,0.0,2129.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354871100000,527.0,234.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.454,791.162,333.214,0.0,0.0,0.0,142.0,48.0,0.0,6.0,0.0,0.0,2895.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354871400000,462.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.19,845.964,0.0,0.0,0.0,0.0,110.0,47.0,0.0,9.0,0.0,0.0,2243.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354871700000,506.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.956,681.055,798.062,0.0,0.0,0.0,123.0,49.0,0.0,7.0,0.0,0.0,4073.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354872000000,444.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.077,598.706,779.527,0.0,0.0,0.0,110.0,50.0,0.0,7.0,0.0,0.0,2096.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354872300000,418.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.989,614.128,805.7,0.0,0.0,0.0,101.0,51.0,0.0,6.0,0.0,0.0,4862.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354872600000,441.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.9,606.434,0.0,0.0,0.0,0.0,117.0,53.0,0.0,8.0,0.0,0.0,2822.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354872900000,459.0,252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.968,781.951,0.0,0.0,0.0,0.0,96.0,52.0,0.0,6.0,0.0,0.0,1784.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354873200000,493.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.884,596.291,439.177,0.0,0.0,0.0,120.0,53.0,0.0,7.0,0.0,0.0,1808.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354873500000,437.0,247.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.097,536.896,521.224,0.0,0.0,0.0,109.0,53.0,0.0,7.0,0.0,0.0,2825.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354873800000,457.0,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.985,631.887,453.132,0.0,0.0,0.0,108.0,53.0,0.0,7.0,0.0,0.0,2739.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354874100000,452.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.825,453.655,0.0,0.0,0.0,0.0,100.0,49.0,0.0,7.0,0.0,0.0,2986.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354874400000,493.0,247.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.61,422.543,610.606,0.0,0.0,0.0,109.0,50.0,0.0,8.0,0.0,0.0,1769.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354874700000,477.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.755,904.136,0.0,0.0,0.0,0.0,92.0,47.0,0.0,9.0,0.0,0.0,3493.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
1354875000000,429.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.686,730.734,0.0,0.0,0.0,0.0,94.0,48.0,0.0,8.0,0.0,0.0,3344.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354875300000,437.0,238.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.071,615.615,0.0,0.0,0.0,0.0,100.0,47.0,0.0,8.0,0.0,0.0,2846.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354875600000,461.0,248.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.102,591.609,35800.389,0.0,0.0,0.0,103.0,51.0,0.0,7.0,0.0,0.0,3730.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1354875900000,434.0,245.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.662,736.849,784.346,0.0,0.0,0.0,110.0,50.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354876200000,514.0,243.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.29,442.463,624.213,0.0,0.0,0.0,100.0,49.0,0.0,8.0,0.0,0.0,140157.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1354876500000,500.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.834,480.979,808.464,0.0,0.0,0.0,115.0,48.0,0.0,6.0,0.0,0.0,1960.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354876800000,625.0,252.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.111,650.045,561.014,0.0,14.0,14.0,104.0,46.0,0.0,9.0,0.0,0.0,1659.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354877100000,488.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.805,370.026,347.258,0.0,0.0,0.0,113.0,46.0,0.0,7.0,0.0,0.0,11094.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354877400000,474.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.827,947.997,0.0,0.0,0.0,0.0,103.0,46.0,0.0,8.0,0.0,0.0,2808.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354877700000,481.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.872,792.799,0.0,0.0,0.0,0.0,108.0,49.0,0.0,7.0,0.0,0.0,1877.0,0.0,0.0,5.0,0.0,0.0,51511296.0,4.0,0.0,0.0
1354878000000,430.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.769,561.177,0.0,0.0,0.0,0.0,97.0,51.0,0.0,6.0,0.0,0.0,1841.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354878300000,472.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.986,765.523,0.0,0.0,0.0,0.0,103.0,50.0,0.0,6.0,0.0,0.0,1842.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354878600000,431.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.116,1065.618,0.0,0.0,0.0,0.0,114.0,51.0,0.0,8.0,0.0,0.0,1555.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354878900000,451.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.023,1030.711,0.0,0.0,0.0,0.0,101.0,49.0,0.0,8.0,0.0,0.0,1784.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354879200000,489.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.918,1051.549,0.0,0.0,0.0,0.0,126.0,49.0,0.0,8.0,0.0,0.0,2590.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354879500000,432.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.93,708.532,351.072,0.0,0.0,0.0,92.0,48.0,0.0,6.0,0.0,0.0,1771.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354879800000,433.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.932,568.868,0.0,0.0,0.0,0.0,98.0,49.0,0.0,7.0,0.0,0.0,1766.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354880100000,461.0,242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.047,612.383,0.0,0.0,0.0,0.0,107.0,49.0,0.0,7.0,0.0,0.0,2046.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354880400000,432.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.881,909.378,0.0,0.0,0.0,0.0,104.0,48.0,0.0,7.0,0.0,0.0,1917.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354880700000,448.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.044,654.077,339.273,0.0,0.0,0.0,115.0,49.0,0.0,9.0,0.0,0.0,1548.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354881000000,467.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.831,976.894,0.0,0.0,0.0,0.0,107.0,47.0,0.0,8.0,0.0,0.0,1988.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354881300000,506.0,247.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.804,490.023,0.0,0.0,0.0,0.0,113.0,47.0,0.0,9.0,0.0,0.0,2099.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354881600000,493.0,257.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.684,615.438,0.0,0.0,0.0,0.0,107.0,48.0,0.0,9.0,0.0,0.0,1678.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354881900000,483.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.761,740.085,431.647,0.0,0.0,0.0,113.0,46.0,0.0,8.0,0.0,0.0,1935.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
1354882200000,441.0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.778,442.905,328.848,0.0,0.0,0.0,87.0,45.0,0.0,9.0,0.0,0.0,2607.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354882500000,368.0,176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.313,485.742,428.049,0.0,0.0,0.0,73.0,33.0,0.0,6.0,0.0,0.0,1974.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354882800000,208.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.943,401.105,0.0,0.0,0.0,0.0,28.0,6.0,0.0,3.0,0.0,0.0,2505.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354883100000,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.004,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,2012.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1354883400000,73.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,272.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354883700000,79.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.878,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,98.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354884000000,89.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,170.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354884300000,83.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.695,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354884600000,37.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354884900000,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354885200000,102.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354885500000,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.706,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,142.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354885800000,39.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,85.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354886100000,89.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,238.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354886400000,108.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.633,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,697.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354886700000,83.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.65,462.06,0.0,0.0,0.0,0.0,18.0,4.0,0.0,1.0,0.0,0.0,212.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354887000000,92.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.307,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,1.0,0.0,0.0,369.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354887300000,98.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.044,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,2.0,0.0,0.0,257.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354887600000,95.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.858,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,0.0,0.0,350.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354887900000,111.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.883,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,2.0,0.0,0.0,165.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354888200000,125.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.958,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,4.0,0.0,0.0,191.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354888500000,106.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.624,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,2.0,0.0,0.0,128.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354888800000,97.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.412,457.524,0.0,0.0,0.0,0.0,18.0,4.0,0.0,2.0,0.0,0.0,280.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354889100000,94.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.042,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,2.0,0.0,0.0,182.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354889400000,100.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.181,301.742,324.341,0.0,0.0,0.0,23.0,4.0,0.0,2.0,0.0,0.0,701.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354889700000,123.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,4.0,0.0,0.0,169.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354890000000,124.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.158,0.0,421.999,0.0,0.0,0.0,31.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354890300000,134.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,2.0,0.0,0.0,1560.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354890600000,126.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.557,0.0,432.336,0.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,0.0,97.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354890900000,120.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.975,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,2.0,0.0,0.0,964.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354891200000,104.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.926,0.0,796.686,0.0,0.0,0.0,25.0,4.0,0.0,2.0,0.0,0.0,487.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354891500000,114.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,2.0,0.0,0.0,400.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354891800000,132.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.112,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,3.0,0.0,0.0,247.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354892100000,128.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.807,305.39,0.0,0.0,0.0,0.0,30.0,5.0,0.0,3.0,0.0,0.0,135.0,0.0,0.0,5.0,0.0,0.0,90087424.0,7.0,0.0,0.0
1354892400000,125.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.202,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,2.0,0.0,0.0,437.0,0.0,0.0,5.0,0.0,0.0,25739264.0,2.0,0.0,0.0
